Score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1410,WAS,BUF,DAL,SF,CIN,JAX,SEA,LAC,CLV,PIT,MIA,DET,NYJ,BLT,TEN,KC,PHI,NO
1410,WAS,BUF,CIN,SF,PHI,JAX,SEA,DAL,CLV,LAC,MIA,KC,PIT,BLT,TEN,NYJ,NYG,NO
1410,WAS,BUF,DAL,PHI,CIN,JAX,SEA,LAC,CLV,NE,MIA,KC,PIT,BLT,TEN,NYJ,NYG,SF
1410,SEA,NYG,DAL,SF,CIN,JAX,PIT,BUF,CLV,NE,MIA,TEN,NYJ,BLT,LAC,KC,PHI,NO
1410,WAS,NYG,BUF,SF,CIN,JAX,SEA,LAC,CLV,PIT,MIA,DAL,NYJ,BLT,TEN,KC,PHI,NO
1410,WAS,BUF,DAL,SF,CIN,JAX,SEA,BLT,CLV,LAC,MIA,TEN,PIT,NYJ,GB,KC,PHI,NO
1410,WAS,NYG,DAL,LAC,DET,JAX,SEA,BUF,CLV,CIN,MIA,KC,PIT,BLT,TEN,NYJ,PHI,SF
1410,WAS,NYG,CIN,SF,PHI,JAX,SEA,BUF,CLV,LAC,MIA,DAL,NYJ,BLT,PIT,KC,MIN,NO
1410,WAS,BUF,DAL,SF,CIN,JAX,SEA,LAC,CLV,NE,MIA,KC,NYJ,BLT,PIT,CHI,PHI,NO
1410,BLT,NYG,DAL,SF,CIN,JAX,SEA,BUF,CLV,LAC,MIA,TEN,PIT,NYJ,GB,KC,PHI,NO
1410,WAS,NYG,CIN,SF,PHI,JAX,SEA,BUF,CLV,LAC,MIA,DAL,NYJ,BLT,PIT,KC,CHI,NO
1410,WAS,NYG,DAL,SF,CIN,MIA,SEA,BUF,CLV,PIT,LAC,JAX,NYJ,BLT,TEN,KC,PHI,NO
1410,WAS,BUF,DAL,LAC,PHI,JAX,SEA,BLT,CLV,CIN,MIA,TEN,NYJ,NO,PIT,KC,NYG,SF
1410,WAS,NYG,BLT,LAC,DET,JAX,SEA,BUF,CLV,CIN,MIA,DAL,PIT,NYJ,TEN,KC,PHI,SF
1410,WAS,BUF,DET,LAC,CIN,JAX,SEA,DAL,CLV,NE,MIA,NO,NYJ,BLT,PIT,KC,PHI,SF
1409,WAS,NYG,DAL,SF,CIN,JAX,SEA,BUF,CLV,LAC,MIA,NO,NYJ,BLT,PIT,KC,PHI,DEN
1409,WAS,DEN,DAL,SF,CIN,JAX,SEA,BUF,CLV,LAC,MIA,KC,NYJ,BLT,PIT,PHI,NYG,NO
1409,WAS,BUF,CIN,SF,PHI,JAX,SEA,LAC,NE,PIT,MIA,DAL,NYJ,BLT,CLV,KC,NYG,NO
1409,BLT,NYG,JAX,LAC,CIN,MIA,SEA,BUF,CLV,NE,SF,DAL,PIT,NYJ,TEN,KC,PHI,NO
1409,WAS,NYG,CLV,SF,CIN,JAX,SEA,BUF,NE,LAC,MIA,DAL,NYJ,BLT,PIT,KC,PHI,NO
1409,WAS,NYG,DAL,SF,CIN,BUF,SEA,BLT,CLV,LAC,MIA,JAX,PIT,NYJ,TEN,KC,PHI,NO
1409,WAS,NYG,DAL,LAC,CIN,JAX,SEA,BUF,NE,PIT,MIA,KC,CLV,BLT,TEN,NYJ,PHI,SF
1409,WAS,BUF,DAL,PHI,CIN,JAX,SEA,BLT,CLV,LAC,MIA,NO,PIT,NYJ,TEN,KC,NYG,SF
1409,BLT,NYG,DAL,LAC,CIN,MIA,SEA,BUF,CLV,NE,SF,JAX,PIT,NYJ,TEN,KC,PHI,NO
1409,WAS,NYG,JAX,SF,CIN,MIA,SEA,BUF,CLV,LAC,DET,DAL,NYJ,BLT,PIT,KC,PHI,NO
1409,WAS,BUF,DAL,SF,PHI,JAX,SEA,BLT,CLV,LAC,MIA,KC,PIT,CIN,TEN,NYJ,NYG,NO
1409,WAS,NYG,BLT,LAC,CIN,JAX,SEA,BUF,CLV,NE,MIA,DAL,KC,NYJ,PIT,NO,PHI,SF
1409,WAS,BUF,DAL,SF,CIN,MIA,SEA,BLT,CLV,NE,LAC,JAX,PIT,NYJ,TEN,KC,PHI,NO
1409,BLT,NYG,JAX,SF,CIN,MIA,SEA,BUF,CLV,NE,LAC,DAL,PIT,NYJ,TEN,KC,PHI,NO
1409,WAS,BUF,DET,SF,CIN,JAX,SEA,DAL,CLV,LAC,MIA,TEN,NYJ,BLT,PIT,KC,PHI,NO
1409,BLT,NYG,BUF,SF,CIN,JAX,SEA,LAC,CLV,NE,MIA,DAL,PIT,NYJ,TEN,KC,PHI,NO
1409,WAS,NYG,DAL,SF,CIN,MIA,SEA,BUF,CLV,LAC,DET,JAX,NYJ,BLT,PIT,KC,PHI,NO
1409,WAS,BUF,CIN,LAC,PHI,JAX,SEA,BLT,CLV,PIT,MIA,DAL,NYJ,NO,TEN,KC,NYG,SF
1409,WAS,BUF,DAL,LAC,CIN,MIA,SEA,BLT,CLV,NE,SF,JAX,PIT,NYJ,TEN,KC,PHI,NO
1409,WAS,NYG,DAL,LAC,CIN,JAX,SEA,BLT,CLV,BUF,MIA,NO,PIT,NYJ,TEN,KC,PHI,SF
1408,WAS,BUF,BLT,SF,PHI,JAX,SEA,LAC,NE,CIN,MIA,DAL,PIT,NYJ,CLV,KC,NYG,NO
1408,BLT,NYG,JAX,SF,CIN,LAR,SEA,BUF,CLV,NE,MIA,DAL,PIT,NYJ,LAC,KC,PHI,NO
1408,WAS,BUF,CIN,LAC,PHI,JAX,SEA,DAL,CLV,PIT,MIA,NO,NYJ,BLT,TEN,KC,NYG,SF
1408,WAS,DEN,DAL,LAC,PHI,MIA,SEA,BUF,CLV,CIN,SF,JAX,NYJ,BLT,PIT,KC,NYG,NO
1408,WAS,BUF,DAL,PHI,CIN,JAX,SEA,BLT,CLV,LAC,MIA,KC,PIT,NYJ,TEN,NO,NYG,SF
1408,WAS,BUF,DAL,LAC,PHI,JAX,SEA,BLT,NE,CIN,MIA,TEN,PIT,NYJ,CLV,KC,NYG,SF
1408,BLT,NYG,DAL,SF,CIN,JAX,SEA,BUF,CLV,NE,MIA,TEN,NYJ,LAC,PIT,KC,PHI,NO
1408,WAS,BUF,JAX,SF,CIN,LAR,SEA,LAC,CLV,NE,MIA,DAL,NYJ,BLT,PIT,KC,PHI,NO
1408,WAS,SF,DAL,LAC,CIN,JAX,SEA,BUF,CLV,NE,MIA,KC,PIT,BLT,TEN,NYJ,PHI,NO
1408,WAS,BUF,DAL,SF,DET,JAX,SEA,BLT,CLV,CIN,MIA,TEN,PIT,NYJ,LAC,KC,PHI,NO
1408,WAS,BUF,DAL,PHI,CIN,JAX,SEA,BLT,CLV,LAC,MIA,TEN,NYJ,NO,PIT,KC,NYG,SF
1408,WAS,BUF,DAL,SF,DET,JAX,SEA,LAC,CLV,CIN,MIA,TEN,NYJ,BLT,PIT,KC,PHI,NO
1408,WAS,DEN,DAL,SF,PHI,MIA,SEA,BUF,CLV,CIN,LAC,JAX,NYJ,BLT,PIT,KC,NYG,NO
1408,WAS,NYG,CIN,SF,PHI,LAR,SEA,BUF,CLV,LAC,MIA,DAL,NYJ,BLT,PIT,KC,JAX,NO
1407,WAS,NYG,DAL,LAC,DET,MIA,SEA,BUF,CLV,CIN,SF,JAX,NYJ,BLT,PIT,KC,PHI,NO
1407,WAS,BUF,DET,SF,CIN,JAX,SEA,DAL,CLV,LAC,MIA,KC,PIT,BLT,TEN,NYJ,PHI,NO
1407,WAS,BUF,CIN,SF,PHI,JAX,SEA,DAL,NE,LAC,MIA,KC,PIT,BLT,CLV,NYJ,NYG,NO
1407,WAS,BUF,DAL,LAC,PHI,JAX,SEA,BLT,CLV,PIT,MIA,NO,NYJ,CIN,TEN,KC,NYG,SF
1407,BLT,DEN,DAL,SF,PHI,JAX,SEA,BUF,CLV,LAC,MIA,TEN,NYJ,CIN,PIT,KC,NYG,NO
1407,WAS,NYG,DAL,SF,CIN,MIA,SEA,BUF,NE,PIT,LAC,JAX,NYJ,BLT,CLV,KC,PHI,NO
1407,BLT,NYG,DAL,LAC,DET,JAX,SEA,BUF,CLV,NE,MIA,NO,NYJ,CIN,PIT,KC,PHI,SF
1407,WAS,NYG,DAL,SF,CIN,BUF,SEA,LAC,CLV,PIT,MIA,JAX,NYJ,BLT,TEN,KC,PHI,NO
1407,BLT,BUF,DAL,SF,CIN,JAX,SEA,LAC,CLV,NE,MIA,TEN,PIT,NYJ,GB,KC,PHI,NO
1407,WAS,NYG,JAX,LAC,CIN,MIA,SEA,BUF,NE,PIT,SF,DAL,NYJ,BLT,CLV,KC,PHI,NO
1407,WAS,NYG,CIN,SF,PHI,MIA,SEA,BUF,CLV,PIT,LAC,DAL,NYJ,BLT,TEN,KC,JAX,NO
1407,WAS,BUF,DAL,SF,CIN,JAX,SEA,BLT,CLV,LAC,MIA,KC,PIT,NYJ,TEN,CHI,PHI,NO
1407,WAS,NYG,DAL,SF,PHI,JAX,SEA,BUF,CLV,CIN,MIA,KC,PIT,BLT,LAC,NYJ,CHI,NO
1407,WAS,BUF,DAL,SF,DET,JAX,SEA,BLT,CLV,NE,MIA,KC,PIT,CIN,LAC,NYJ,PHI,NO
1407,BLT,NYG,DAL,SF,CIN,JAX,SEA,BUF,CLV,LAC,MIA,KC,PIT,NYJ,TEN,CHI,PHI,NO
1407,WAS,BUF,DAL,PHI,CIN,JAX,SEA,LAC,CLV,PIT,MIA,NO,NYJ,BLT,TEN,KC,NYG,SF
1407,WAS,SF,DAL,LAC,PHI,JAX,SEA,BUF,CLV,CIN,MIA,TEN,NYJ,BLT,PIT,KC,NYG,NO
1407,BLT,NYG,DAL,SF,DET,JAX,SEA,BUF,CLV,NE,MIA,KC,PIT,CIN,LAC,NYJ,PHI,NO
1407,WAS,NYG,BUF,SF,DET,JAX,SEA,LAC,CLV,CIN,MIA,DAL,NYJ,BLT,PIT,KC,PHI,NO
1407,WAS,NYG,BLT,SF,CIN,JAX,SEA,BUF,CLV,PIT,MIA,DAL,NYJ,LAC,TEN,KC,PHI,NO
1407,BLT,DEN,DAL,LAC,PHI,JAX,SEA,BUF,CLV,CIN,MIA,NO,PIT,NYJ,TEN,KC,NYG,SF
1407,BLT,DEN,CIN,SF,PHI,JAX,SEA,BUF,NE,LAC,MIA,DAL,PIT,NYJ,CLV,KC,NYG,NO
1407,WAS,BUF,JAX,SF,CIN,MIA,SEA,DAL,CLV,NE,LAC,TEN,NYJ,BLT,PIT,KC,PHI,NO
1407,WAS,BUF,DAL,SF,PHI,JAX,SEA,BLT,CLV,CIN,MIA,KC,PIT,NYJ,LAC,CHI,NYG,NO
1407,WAS,NYG,DAL,LAC,PHI,JAX,SEA,BUF,CLV,CIN,MIA,NO,NYJ,BLT,PIT,KC,MIN,SF
1407,BLT,NYG,DAL,LAC,CIN,JAX,SEA,BUF,CLV,PIT,MIA,DET,NYJ,NO,TEN,KC,PHI,SF
1407,WAS,BUF,DAL,LAC,CIN,JAX,SEA,BLT,CLV,NE,MIA,KC,NYJ,NO,PIT,CHI,PHI,SF
1407,WAS,BUF,JAX,LAC,CIN,MIA,SEA,DAL,CLV,NE,SF,TEN,NYJ,BLT,PIT,KC,PHI,NO
1407,WAS,BUF,DAL,LAC,PHI,MIA,SEA,BLT,CLV,NE,SF,JAX,NYJ,CIN,PIT,KC,NYG,NO
1407,BLT,NYG,DAL,LAC,DET,JAX,SEA,BUF,CLV,NE,MIA,TEN,NYJ,CIN,PIT,KC,PHI,SF
1407,WAS,BUF,DAL,SF,PHI,MIA,SEA,BLT,CLV,NE,LAC,JAX,NYJ,CIN,PIT,KC,NYG,NO
1407,BLT,NYG,DAL,LAC,CIN,JAX,SEA,BUF,CLV,NE,SF,TEN,NYJ,MIA,PIT,KC,PHI,NO
1407,WAS,NYG,DAL,LAC,DET,JAX,SEA,BUF,NE,CIN,MIA,KC,PIT,BLT,CLV,NYJ,PHI,SF
1407,WAS,BUF,DAL,PHI,CIN,MIA,SEA,LAC,CLV,NE,SF,JAX,NYJ,BLT,PIT,KC,NYG,NO
1407,BLT,NYG,DAL,SF,CIN,JAX,SEA,BUF,CLV,LAC,MIA,TEN,DEN,NYJ,PIT,KC,PHI,NO
1407,WAS,NYG,DAL,SF,DET,MIA,SEA,BUF,CLV,CIN,LAC,JAX,NYJ,BLT,PIT,KC,PHI,NO
1407,WAS,BUF,DAL,LAC,CIN,JAX,SEA,BLT,CLV,PIT,MIA,DET,NYJ,NO,TEN,KC,PHI,SF
1406,WAS,BUF,DAL,LAC,DET,JAX,SEA,BLT,CLV,CIN,MIA,NO,PIT,NYJ,TEN,KC,PHI,SF
1406,WAS,BUF,DAL,SF,CIN,JAX,SEA,BLT,CLV,NE,MIA,NO,PIT,NYJ,LAC,KC,PHI,DEN
1406,WAS,NYG,DAL,SF,CIN,BUF,SEA,BLT,NE,LAC,MIA,JAX,PIT,NYJ,CLV,KC,PHI,NO
1406,WAS,DEN,DAL,PHI,CIN,MIA,SEA,BUF,CLV,LAC,SF,JAX,NYJ,BLT,PIT,KC,NYG,NO
1406,WAS,BUF,CIN,LAC,PHI,JAX,SEA,BLT,NE,PIT,MIA,DAL,CLV,NYJ,TEN,KC,NYG,SF
1406,BLT,NYG,DAL,LAC,DET,JAX,SEA,BUF,CLV,CIN,MIA,NO,PIT,NYJ,TEN,KC,PHI,SF
1406,KC,NYG,DAL,SF,CIN,JAX,SEA,BUF,CLV,LAC,MIA,TEN,PIT,BLT,GB,NYJ,PHI,NO
1406,WAS,BUF,DAL,SF,PHI,JAX,SEA,BLT,NE,LAC,MIA,KC,PIT,CIN,CLV,NYJ,NYG,NO
1406,BLT,NYG,DAL,SF,DET,JAX,SEA,BUF,CLV,LAC,MIA,TEN,NYJ,CIN,PIT,KC,PHI,NO
1406,BLT,NYG,DAL,SF,CIN,JAX,SEA,BUF,CLV,NE,MIA,KC,PIT,LAC,TEN,NYJ,PHI,NO
1406,WAS,BUF,DAL,PHI,CIN,JAX,SEA,BLT,NE,LAC,MIA,NO,PIT,NYJ,CLV,KC,NYG,SF
1406,BLT,BUF,DAL,PHI,CIN,JAX,SEA,LAC,CLV,NE,MIA,NO,PIT,NYJ,TEN,KC,NYG,SF
1406,BLT,BUF,DAL,SF,PHI,JAX,SEA,LAC,CLV,NE,MIA,KC,PIT,CIN,TEN,NYJ,NYG,NO
1406,WAS,SF,CIN,LAC,PHI,JAX,SEA,BUF,CLV,PIT,MIA,DAL,NYJ,BLT,TEN,KC,NYG,NO
1406,WAS,NYG,CIN,SF,MIA,JAX,SEA,BUF,CLV,PIT,LAC,DAL,NYJ,BLT,TEN,KC,PHI,NO
1406,WAS,NYG,DAL,LAC,CIN,JAX,SEA,BLT,CLV,BUF,MIA,TEN,PIT,NYJ,GB,KC,PHI,SF
1406,WAS,BUF,DAL,SF,PHI,MIA,SEA,BLT,CLV,CIN,LAC,JAX,PIT,NYJ,TEN,KC,NYG,NO
1406,SEA,NYG,DAL,SF,CIN,JAX,PIT,BUF,CLV,LAC,MIA,DET,NYJ,BLT,TEN,KC,PHI,NO
1406,WAS,BUF,DAL,SF,DET,JAX,SEA,BLT,CLV,LAC,MIA,TEN,NYJ,CIN,PIT,KC,PHI,NO
1406,WAS,NYG,DAL,PHI,CIN,MIA,SEA,BUF,CLV,LAC,SF,TEN,NYJ,BLT,PIT,KC,JAX,NO
1406,WAS,NYG,DAL,LAC,CIN,JAX,SEA,BLT,NE,BUF,MIA,TEN,PIT,NYJ,CLV,KC,PHI,SF
1406,WAS,BUF,DAL,PHI,CIN,JAX,SEA,BLT,NE,LAC,MIA,TEN,PIT,NYJ,CLV,KC,NYG,SF
1406,WAS,BUF,JAX,SF,PHI,MIA,SEA,BLT,CLV,CIN,LAC,DAL,PIT,NYJ,TEN,KC,NYG,NO
1406,WAS,NYG,CIN,SF,PHI,MIA,SEA,BUF,CLV,LAC,DET,DAL,NYJ,BLT,PIT,KC,JAX,NO
1406,KC,BUF,CIN,LAC,PHI,JAX,SEA,BLT,CLV,NE,MIA,DAL,PIT,NYJ,TEN,NO,NYG,SF
1406,WAS,BUF,BLT,SF,DET,JAX,SEA,LAC,CLV,CIN,MIA,DAL,PIT,NYJ,TEN,KC,PHI,NO
1405,BLT,NYG,DAL,LAC,CIN,JAX,SEA,BUF,NE,PIT,MIA,NO,CLV,NYJ,TEN,KC,PHI,SF
1405,WAS,NYG,BLT,SF,CIN,JAX,SEA,BUF,CLV,LAC,DET,DAL,NYJ,MIA,PIT,KC,PHI,NO
1405,WAS,BUF,DAL,LAC,CIN,JAX,SEA,BLT,NE,PIT,MIA,NO,CLV,NYJ,TEN,KC,PHI,SF
1405,WAS,NYG,KC,SF,CIN,JAX,SEA,DAL,CLV,BUF,MIA,TEN,PIT,BLT,LAC,NYJ,PHI,NO
1405,WAS,BUF,DAL,SF,PHI,JAX,SEA,BLT,CLV,LAC,MIA,KC,NYJ,CIN,PIT,CHI,NYG,NO
1405,KC,NYG,DAL,LAC,CIN,JAX,SEA,BUF,CLV,PIT,MIA,DET,NYJ,BLT,TEN,NO,PHI,SF
1405,SEA,BUF,CIN,SF,PHI,JAX,PIT,LAC,CLV,NE,MIA,DAL,NYJ,BLT,TEN,KC,NYG,NO
1405,WAS,BUF,DAL,SF,PHI,LAR,SEA,LAC,CLV,CIN,MIA,JAX,NYJ,BLT,PIT,KC,NYG,NO
1405,WAS,BUF,DET,LAC,CIN,JAX,SEA,DAL,CLV,PIT,MIA,NO,NYJ,BLT,TEN,KC,PHI,SF
1405,WAS,BUF,CIN,LAC,PHI,LAR,SEA,DAL,CLV,NE,MIA,JAX,NYJ,BLT,PIT,KC,NYG,SF
1405,KC,NYG,JAX,SF,CIN,MIA,SEA,BUF,CLV,NE,LAC,DAL,PIT,BLT,TEN,NYJ,PHI,NO
1405,WAS,BUF,DAL,PHI,CIN,MIA,SEA,BLT,CLV,NE,LAC,JAX,PIT,NYJ,TEN,KC,NYG,SF
1405,WAS,NYG,DAL,SF,MIA,JAX,SEA,BUF,CLV,CIN,LAC,KC,PIT,BLT,TEN,NYJ,PHI,NO
1405,KC,NYG,DAL,SF,CIN,JAX,SEA,BUF,CLV,LAC,MIA,TEN,NYJ,BLT,PIT,CHI,PHI,NO
1405,WAS,BUF,DET,PHI,CIN,JAX,SEA,DAL,CLV,LAC,MIA,NO,NYJ,BLT,PIT,KC,NYG,SF
1405,WAS,BUF,JAX,SF,CIN,MIA,SEA,DAL,CLV,NE,LAC,KC,PIT,BLT,TEN,NYJ,PHI,NO
1405,WAS,BUF,DAL,SF,CIN,JAX,SEA,LAC,NE,PIT,MIA,KC,CLV,BLT,TEN,NYJ,PHI,NO
1405,BLT,DEN,DAL,PHI,CIN,JAX,SEA,BUF,CLV,LAC,MIA,NO,PIT,NYJ,TEN,KC,NYG,SF
1405,SEA,DEN,CIN,LAC,PHI,JAX,PIT,BUF,CLV,NE,MIA,DAL,NYJ,BLT,TEN,KC,NYG,SF
1405,BLT,SF,CIN,LAC,PHI,JAX,SEA,BUF,CLV,NE,MIA,DAL,PIT,NYJ,TEN,KC,NYG,NO
1405,WAS,BUF,KC,LAC,PHI,JAX,SEA,DAL,CLV,CIN,MIA,NO,PIT,BLT,TEN,NYJ,NYG,SF
1405,WAS,BUF,DET,PHI,CIN,JAX,SEA,DAL,CLV,LAC,MIA,TEN,NYJ,BLT,PIT,KC,NYG,SF
1405,BLT,NYG,DAL,LAC,CIN,JAX,SEA,BUF,NE,PIT,MIA,TEN,NYJ,NO,CLV,KC,PHI,SF
1405,WAS,NYG,DAL,SF,CIN,JAX,SEA,BLT,CLV,BUF,MIA,KC,PIT,NYJ,LAC,CHI,PHI,NO
1405,BLT,NYG,DAL,SF,CIN,LAR,SEA,BUF,CLV,LAC,MIA,JAX,PIT,NYJ,TEN,KC,PHI,NO
1405,WAS,NYG,DET,LAC,CIN,JAX,SEA,BUF,CLV,DAL,MIA,NO,NYJ,BLT,PIT,KC,PHI,SF
1405,WAS,NYG,DAL,LAC,PHI,LAR,SEA,BUF,CLV,CIN,MIA,NO,NYJ,BLT,PIT,KC,JAX,SF
1405,WAS,DEN,DAL,LAC,PHI,JAX,SEA,BUF,CLV,NE,MIA,KC,PIT,BLT,CIN,NYJ,NYG,SF
1405,WAS,NYG,DAL,LAC,CIN,MIA,SEA,BUF,CLV,PIT,DET,JAX,NYJ,BLT,TEN,KC,PHI,SF
1405,WAS,NYG,DET,LAC,CIN,JAX,SEA,DAL,CLV,BUF,MIA,NO,NYJ,BLT,PIT,KC,PHI,SF
1405,WAS,BUF,JAX,PHI,CIN,MIA,SEA,BLT,CLV,NE,LAC,DAL,PIT,NYJ,TEN,KC,NYG,SF
1405,WAS,NYG,CLV,LAC,CIN,JAX,SEA,BUF,NE,PIT,MIA,DAL,NYJ,BLT,TEN,KC,PHI,SF
1405,WAS,BUF,CIN,LAC,PHI,JAX,SEA,DAL,CLV,PIT,MIA,TEN,NYJ,BLT,GB,KC,NYG,SF
1405,WAS,BUF,DAL,LAC,CIN,JAX,SEA,BLT,NE,PIT,MIA,TEN,NYJ,NO,CLV,KC,PHI,SF
1405,WAS,BUF,DAL,PHI,CIN,JAX,SEA,LAC,CLV,NE,MIA,KC,PIT,BLT,SF,NYJ,NYG,NO
1405,BLT,NYG,DAL,LAC,CIN,JAX,SEA,BUF,CLV,PIT,MIA,TEN,NYJ,NO,GB,KC,PHI,SF
1405,WAS,BUF,CIN,LAC,PHI,JAX,SEA,DAL,NE,PIT,MIA,NO,NYJ,BLT,CLV,KC,NYG,SF
1405,BLT,NYG,JAX,SF,CIN,LAR,SEA,BUF,CLV,LAC,MIA,DAL,PIT,NYJ,TEN,KC,PHI,NO
1404,WAS,NYG,DAL,SF,CIN,BUF,SEA,LAC,NE,PIT,MIA,JAX,NYJ,BLT,CLV,KC,PHI,NO
1404,WAS,BUF,DAL,PHI,CIN,JAX,SEA,BLT,CLV,LAC,MIA,TEN,PIT,NYJ,SF,KC,NYG,NO
1404,WAS,BUF,CIN,SF,PHI,LAR,SEA,DAL,CLV,LAC,MIA,JAX,NYJ,BLT,PIT,KC,NYG,NO
1404,WAS,NYG,DET,SF,CIN,JAX,SEA,BUF,CLV,LAC,MIA,TEN,NYJ,BLT,PIT,KC,PHI,DAL
1404,WAS,BUF,DAL,PHI,CIN,JAX,SEA,LAC,NE,PIT,MIA,NO,NYJ,BLT,CLV,KC,NYG,SF
1404,SEA,NYG,DAL,SF,CIN,JAX,PIT,BUF,CLV,NE,MIA,KC,NYJ,BLT,LAC,CHI,PHI,NO
1404,SEA,NYG,DAL,SF,CIN,JAX,PIT,BUF,NE,LAC,MIA,TEN,NYJ,BLT,CLV,KC,PHI,NO
1404,BLT,NYG,DAL,LAC,CIN,MIA,SEA,BUF,CLV,NE,DET,JAX,PIT,NYJ,TEN,KC,PHI,SF
1404,WAS,NYG,BLT,SF,CIN,JAX,SEA,BUF,CLV,LAC,MIA,DAL,NYJ,MIN,PIT,KC,PHI,NO
1404,WAS,BUF,DAL,LAC,PHI,JAX,SEA,BLT,CLV,CIN,SF,TEN,NYJ,MIA,PIT,KC,NYG,NO
1404,WAS,BUF,DAL,PHI,DET,JAX,SEA,BLT,CLV,CIN,MIA,TEN,PIT,NYJ,LAC,KC,NYG,SF
1404,BLT,NYG,DAL,SF,CIN,JAX,SEA,BUF,NE,LAC,MIA,KC,PIT,NYJ,CLV,CHI,PHI,NO
1404,WAS,BUF,CIN,LAC,PHI,JAX,SEA,BLT,CLV,PIT,MIA,DAL,TEN,NYJ,GB,KC,NYG,SF
1404,BLT,NYG,DAL,SF,CIN,JAX,SEA,BUF,NE,LAC,MIA,KC,PIT,NYJ,TEN,CLV,PHI,NO
1404,WAS,DEN,CIN,SF,PHI,BUF,SEA,DAL,CLV,LAC,MIA,JAX,NYJ,BLT,PIT,KC,NYG,NO
1404,BLT,NYG,DAL,SF,DET,JAX,SEA,BUF,CLV,LAC,MIA,KC,PIT,CIN,TEN,NYJ,PHI,NO
1404,WAS,BUF,DAL,PHI,DET,JAX,SEA,LAC,CLV,CIN,MIA,NO,NYJ,BLT,PIT,KC,NYG,SF
1404,WAS,BUF,DAL,PHI,CIN,MIA,SEA,BLT,CLV,LAC,SF,JAX,PIT,NYJ,TEN,KC,NYG,NO
1404,WAS,NYG,DAL,SF,DET,BUF,SEA,BLT,CLV,CIN,MIA,JAX,PIT,NYJ,LAC,KC,PHI,NO
1404,WAS,SF,DAL,LAC,CIN,JAX,SEA,BUF,CLV,PIT,MIA,DET,NYJ,BLT,TEN,KC,PHI,NO
1404,WAS,BUF,CIN,LAC,PHI,MIA,SEA,DAL,CLV,NE,SF,KC,PIT,BLT,TEN,NYJ,NYG,NO
1404,BLT,DEN,DAL,LAC,PHI,JAX,SEA,BUF,NE,CIN,MIA,NO,PIT,NYJ,CLV,KC,NYG,SF
1404,WAS,BUF,DAL,SF,CIN,JAX,SEA,BLT,NE,LAC,MIA,KC,PIT,NYJ,CLV,PHI,NYG,NO
1404,WAS,NYG,DAL,SF,DET,BUF,SEA,LAC,CLV,CIN,MIA,JAX,NYJ,BLT,PIT,KC,PHI,NO
1404,WAS,NYG,DAL,LAC,CIN,MIA,SEA,BLT,CLV,BUF,SF,JAX,PIT,NYJ,TEN,KC,PHI,NO
1404,WAS,BUF,DAL,SF,DET,JAX,SEA,BLT,CLV,LAC,MIA,KC,PIT,CIN,TEN,NYJ,PHI,NO
1404,WAS,BUF,JAX,PHI,CIN,MIA,SEA,BLT,CLV,LAC,SF,DAL,PIT,NYJ,TEN,KC,NYG,NO
1404,WAS,BUF,DET,SF,CIN,JAX,SEA,DAL,NE,LAC,MIA,KC,PIT,BLT,CLV,NYJ,PHI,NO
1404,BLT,BUF,DAL,SF,PHI,JAX,SEA,LAC,CLV,CIN,MIA,TEN,PIT,NYJ,GB,KC,NYG,NO
1404,WAS,BUF,CIN,SF,PHI,MIA,SEA,DAL,CLV,NE,LAC,KC,PIT,BLT,TEN,NYJ,NYG,NO
1404,WAS,BUF,DAL,PHI,CIN,JAX,SEA,LAC,CLV,PIT,MIA,TEN,NYJ,BLT,GB,KC,NYG,SF
1404,WAS,NYG,DAL,LAC,CIN,LAR,SEA,BUF,NE,PIT,MIA,JAX,NYJ,BLT,CLV,KC,PHI,SF
1404,WAS,BUF,DAL,LAC,CIN,MIA,SEA,BLT,CLV,NE,DET,JAX,PIT,NYJ,TEN,KC,PHI,SF
1404,WAS,BUF,DAL,LAC,PHI,JAX,SEA,BLT,NE,PIT,MIA,NO,NYJ,CIN,CLV,KC,NYG,SF
1404,WAS,BUF,JAX,SF,PHI,MIA,SEA,DAL,CLV,CIN,LAC,TEN,NYJ,BLT,PIT,KC,NYG,NO
1403,WAS,BUF,JAX,SF,CIN,LAR,SEA,DAL,CLV,LAC,MIA,TEN,NYJ,BLT,PIT,KC,PHI,NO
1403,WAS,BUF,DAL,LAC,CIN,JAX,SEA,BLT,CLV,PIT,MIA,NO,DEN,NYJ,TEN,KC,PHI,SF
1403,WAS,BUF,BLT,SF,DET,JAX,SEA,LAC,NE,CIN,MIA,DAL,PIT,NYJ,CLV,KC,PHI,NO
1403,WAS,BUF,DAL,PHI,CIN,MIA,SEA,LAC,CLV,NE,SF,KC,PIT,BLT,TEN,NYJ,NYG,NO
1403,WAS,BUF,DAL,SF,PHI,JAX,SEA,BLT,NE,CIN,MIA,TEN,PIT,NYJ,CLV,KC,NYG,NO
1403,WAS,NYG,DAL,PHI,CIN,LAR,SEA,BUF,CLV,LAC,MIA,NO,NYJ,BLT,PIT,KC,JAX,SF
1403,BLT,DEN,DAL,PHI,CIN,MIA,SEA,BUF,CLV,NE,SF,JAX,PIT,NYJ,LAC,KC,NYG,NO
